"region","depot","item_no","tms","ams","month","year"
"SW","ISEYIN","PMF20HLK","0","0","10","2022"
"SW","ISEYIN","PMF20HLK","0","0","11","2022"
"SW","ISEYIN","PMF20HLK","0","0","12","2022"
"SW","ISEYIN","PMM20HLK","8.037","4.0185","1","2022"
"SW","ISEYIN","PMM20HLK","10.7117142857143","5.35585714285714","2","2022"
"SW","ISEYIN","PMM20HLK","14.8410322580645","7.42051612903226","3","2022"
"SW","ISEYIN","PMM20HLK","18.3076666666667","9.15383333333333","4","2022"
"SW","ISEYIN","PMM20HLK","11.5731612903226","5.78658064516129","5","2022"
"SW","ISEYIN","PMM20HLK","12.15","6.075","6","2022"
"SW","ISEYIN","PMM20HLK","11.9162580645161","5.95812903225806","7","2022"
"SW","ISEYIN","PMM20HLK","3.54812903225806","1.77406451612903","8","2022"
"SW","ISEYIN","PMM20HLK","4.07466666666667","2.03733333333333","9","2022"
"SW","ISEYIN","PMM20HLK","6.00832258064516","3.00416129032258","10","2022"
"SW","ISEYIN","PMM20HLK","7.6038","3.8019","11","2022"
"SW","ISEYIN","PMM20HLK","5.99657142857143","2.99828571428571","12","2022"
"SW","ISEYIN","RKF20HLK","148.439","74.2195","1","2022"
"SW","ISEYIN","RKF20HLK","158.729357142857","79.3646785714286","2","2022"
"SW","ISEYIN","RKF20HLK","152.556903225806","76.2784516129032","3","2022"
"SW","ISEYIN","RKF20HLK","144.5656","72.2828","4","2022"
"SW","ISEYIN","RKF20HLK","118.026580645161","59.0132903225806","5","2022"
"SW","ISEYIN","RKF20HLK","106.1386","53.0693","6","2022"
"SW","ISEYIN","RKF20HLK","111.542903225806","55.7714516129032","7","2022"
"SW","ISEYIN","RKF20HLK","112.529741935484","56.2648709677419","8","2022"
"SW","ISEYIN","RKF20HLK","124.1562","62.0781","9","2022"
"SW","ISEYIN","RKF20HLK","126.889548387097","63.4447741935484","10","2022"
"SW","ISEYIN","RKF20HLK","132.927866666667","66.4639333333333","11","2022"
"SW","ISEYIN","RKF20HLK","124.335904761905","62.1679523809524","12","2022"
"SW","ISEYIN","RSF20HLK","14.474","7.237","1","2022"
"SW","ISEYIN","RSF20HLK","18.9885714285714","9.49428571428571","2","2022"
"SW","ISEYIN","RSF20HLK","19.8070322580645","9.90351612903226","3","2022"
"SW","ISEYIN","RSF20HLK","16.5362","8.2681","4","2022"
"SW","ISEYIN","RSF20HLK","8.60322580645161","4.30161290322581","5","2022"
"SW","ISEYIN","RSF20HLK","1.48386666666667","0.741933333333333","6","2022"
"SW","ISEYIN","RSF20HLK","3.39638709677419","1.6981935483871","7","2022"
"SW","ISEYIN","RSF20HLK","2.93193548387097","1.46596774193548","8","2022"
"SW","ISEYIN","RSF20HLK","1.37733333333333","0.688666666666667","9","2022"
"SW","ISEYIN","RSF20HLK","1.33935483870968","0.669677419354839","10","2022"
"SW","ISEYIN","RSF20HLK","1.083","0.5415","11","2022"
"SW","ISEYIN","RSF20HLK","1.13247619047619","0.566238095238095","12","2022"
"SW","ISEYIN","TB00004","0","0","1","2022"
"SW","ISEYIN","TB00004","0","0","2","2022"
"SW","ISEYIN","TB00004","0","0","3","2022"
"SW","ISEYIN","TB00004","0","0","4","2022"
"SW","ISEYIN","TB00004","0","0","5","2022"
"SW","ISEYIN","TB00004","0","0","6","2022"
"SW","ISEYIN","TB00004","0","0","7","2022"
"SW","ISEYIN","TB00004","0","0","8","2022"
"SW","ISEYIN","TB00004","0","0","9","2022"
"SW","ISEYIN","TB00004","0","0","10","2022"
"SW","ISEYIN","TB00004","0","0","11","2022"
"SW","ISEYIN","TB00004","0","0","12","2022"
"SW","IWO","10040447","0.2052","0.1026","1","2022"
"SW","IWO","10040447","0.147714285714286","0.0738571428571429","2","2022"
"SW","IWO","10040447","0.0578709677419355","0.0289354838709677","3","2022"
"SW","IWO","10040447","0","0","4","2022"
"SW","IWO","10040447","0","0","5","2022"
"SW","IWO","10040447","0","0","6","2022"
"SW","IWO","10040447","0","0","7","2022"
"SW","IWO","10040447","0","0","8","2022"
"SW","IWO","10040447","0","0","9","2022"
"SW","IWO","10040447","0","0","10","2022"
"SW","IWO","10040447","0","0","11","2022"
"SW","IWO","10040447","0","0","12","2022"
"SW","IWO","10056877","5.7246","2.8623","1","2022"
"SW","IWO","10056877","5.85221428571429","2.92610714285714","2","2022"
"SW","IWO","10056877","7.13245161290323","3.56622580645161","3","2022"
"SW","IWO","10056877","8.11546666666667","4.05773333333333","4","2022"
"SW","IWO","10056877","6.51383870967742","3.25691935483871","5","2022"
"SW","IWO","10056877","5.1667","2.58335","6","2022"
"SW","IWO","10056877","5.07258064516129","2.53629032258065","7","2022"
"SW","IWO","10056877","5.4981935483871","2.74909677419355","8","2022"
"SW","IWO","10056877","5.64133333333333","2.82066666666667","9","2022"
"SW","IWO","10056877","6.27967741935484","3.13983870967742","10","2022"
"SW","IWO","10056877","7.4876","3.7438","11","2022"
"SW","IWO","10056877","7.30685714285714","3.65342857142857","12","2022"
"SW","IWO","10080907","28.3572","14.1786","1","2022"
"SW","IWO","10080907","28.4710714285714","14.2355357142857","2","2022"
"SW","IWO","10080907","26.1598709677419","13.079935483871","3","2022"
"SW","IWO","10080907","28.5222666666667","14.2611333333333","4","2022"
"SW","IWO","10080907","27.444064516129","13.7220322580645","5","2022"
"SW","IWO","10080907","23.7361333333333","11.8680666666667","6","2022"
"SW","IWO","10080907","22.8193548387097","11.4096774193548","7","2022"
"SW","IWO","10080907","22.3022580645161","11.1511290322581","8","2022"
"SW","IWO","10080907","22.3467333333333","11.1733666666667","9","2022"
"SW","IWO","10080907","22.5894193548387","11.2947096774194","10","2022"
"SW","IWO","10080907","21.4955333333333","10.7477666666667","11","2022"
"SW","IWO","10080907","22.4244761904762","11.2122380952381","12","2022"
"SW","IWO","10090361","0","0","1","2022"
"SW","IWO","10090361","0","0","2","2022"
"SW","IWO","10090361","0","0","3","2022"
"SW","IWO","10090361","0","0","4","2022"
"SW","IWO","10090361","0","0","5","2022"
"SW","IWO","10090361","0","0","6","2022"
"SW","IWO","10090361","0","0","7","2022"
"SW","IWO","10090361","0","0","8","2022"
"SW","IWO","10090361","0","0","9","2022"
"SW","IWO","10090361","0","0","10","2022"
"SW","IWO","10090361","0","0","11","2022"
"SW","IWO","10090361","0","0","12","2022"
"SW","IWO","10098890","0","0","1","2022"
"SW","IWO","10098890","0","0","2","2022"
"SW","IWO","10098890","0","0","3","2022"
"SW","IWO","10098890","0","0","4","2022"
"SW","IWO","10098890","0","0","5","2022"
"SW","IWO","10098890","0","0","6","2022"
"SW","IWO","10098890","0","0","7","2022"
"SW","IWO","10098890","0","0","8","2022"
"SW","IWO","10098890","0","0","9","2022"
"SW","IWO","10098890","0","0","10","2022"
"SW","IWO","10098890","0","0","11","2022"
"SW","IWO","10098890","0","0","12","2022"
"SW","IWO","108880","6.343","3.1715","1","2022"
"SW","IWO","108880","5.02607142857143","2.51303571428571","2","2022"
"SW","IWO","108880","2.95922580645161","1.47961290322581","3","2022"
"SW","IWO","108880","3.21246666666667","1.60623333333333","4","2022"
"SW","IWO","108880","3.40587096774194","1.70293548387097","5","2022"
"SW","IWO","108880","3.54106666666667","1.77053333333333","6","2022"
"SW","IWO","108880","4.12516129032258","2.06258064516129","7","2022"
"SW","IWO","108880","4.15161290322581","2.0758064516129","8","2022"
"SW","IWO","108880","3.55446666666667","1.77723333333333","9","2022"
"SW","IWO","108880","3.32187096774194","1.66093548387097","10","2022"
"SW","IWO","108880","3.3046","1.6523","11","2022"
"SW","IWO","108880","3.46561904761905","1.73280952380952","12","2022"
"SW","IWO","10980611","0.0154838709677419","0.00774193548387097","3","2022"
"SW","IWO","10980611","0.02","0.01","4","2022"
"SW","IWO","10980611","0.00387096774193548","0.00193548387096774","5","2022"
"SW","IWO","10980611","0","0","6","2022"
"SW","IWO","10980611","0","0","7","2022"
"SW","IWO","10980611","0.0192592592592593","0.00962962962962963","8","2022"
"SW","IWO","10980611","0.0186666666666667","0.00933333333333333","9","2022"
"SW","IWO","10980611","0","0","10","2022"
"SW","IWO","10980611","0","0","11","2022"
"SW","IWO","10980611","0","0","12","2022"
"SW","IWO","10983534","0.8178","0.4089","1","2022"
"SW","IWO","10983534","0.782642857142857","0.391321428571429","2","2022"
"SW","IWO","10983534","0.70858064516129","0.354290322580645","3","2022"
"SW","IWO","10983534","0.561666666666667","0.280833333333333","4","2022"
"SW","IWO","10983534","0.667096774193548","0.333548387096774","5","2022"
"SW","IWO","10983534","0.605666666666667","0.302833333333333","6","2022"
"SW","IWO","10983534","0.510451612903226","0.255225806451613","7","2022"
"SW","IWO","10983534","0.495925925925926","0.247962962962963","8","2022"
"SW","IWO","10983534","0.384","0.192","9","2022"
"SW","IWO","10983534","0.284709677419355","0.142354838709677","10","2022"
"SW","IWO","10983534","0.2884","0.1442","11","2022"
"SW","IWO","10983534","0.312285714285714","0.156142857142857","12","2022"
"SW","IWO","113441","1.172","0.586","1","2022"
"SW","IWO","113441","0.976142857142857","0.488071428571429","2","2022"
"SW","IWO","113441","0.894129032258065","0.447064516129032","3","2022"
"SW","IWO","113441","0.895933333333333","0.447966666666667","4","2022"
"SW","IWO","113441","0.845935483870968","0.422967741935484","5","2022"
"SW","IWO","113441","0.781866666666666","0.390933333333333","6","2022"
"SW","IWO","113441","0.663612903225806","0.331806451612903","7","2022"
"SW","IWO","113441","0.685037037037037","0.342518518518519","8","2022"
"SW","IWO","113441","0.790333333333333","0.395166666666667","9","2022"
"SW","IWO","113441","0.650838709677419","0.32541935483871","10","2022"
"SW","IWO","113441","0.8022","0.4011","11","2022"
"SW","IWO","113441","0.938190476190476","0.469095238095238","12","2022"
"SW","IWO","BHF20HLK","49.4256","24.7128","1","2022"
"SW","IWO","BHF20HLK","50.8792857142857","25.4396428571429","2","2022"
"SW","IWO","BHF20HLK","48.3189677419355","24.1594838709677","3","2022"
"SW","IWO","BHF20HLK","38.3889333333333","19.1944666666667","4","2022"
"SW","IWO","BHF20HLK","27.9682580645161","13.9841290322581","5","2022"
"SW","IWO","BHF20HLK","26.0645333333333","13.0322666666667","6","2022"
"SW","IWO","BHF20HLK","27.7221290322581","13.861064516129","7","2022"
"SW","IWO","BHF20HLK","29.0257419354839","14.5128709677419","8","2022"
"SW","IWO","BHF20HLK","26.7062","13.3531","9","2022"
"SW","IWO","BHF20HLK","23.3777419354839","11.6888709677419","10","2022"
"SW","IWO","BHF20HLK","24.088","12.044","11","2022"
"SW","IWO","BHF20HLK","25.2692380952381","12.634619047619","12","2022"
"SW","IWO","D108881","0.144","0.072","1","2022"
"SW","IWO","D108881","0.240071428571429","0.120035714285714","2","2022"
"SW","IWO","D108881","0.374774193548387","0.187387096774194","3","2022"
"SW","IWO","D108881","0.389","0.1945","4","2022"
"SW","IWO","D108881","0.276451612903226","0.138225806451613","5","2022"
"SW","IWO","D108881","0.285","0.1425","6","2022"
"SW","IWO","D108881","0.348903225806452","0.174451612903226","7","2022"
"SW","IWO","D108881","0.28037037037037","0.140185185185185","8","2022"
"SW","IWO","D108881","0.2434","0.1217","9","2022"
"SW","IWO","D108881","0.275096774193548","0.137548387096774","10","2022"
"SW","IWO","D108881","0.302666666666667","0.151333333333333","11","2022"
"SW","IWO","D108881","0.302761904761905","0.151380952380952","12","2022"
"SW","IWO","HIT20NG","0.4904","0.2452","1","2022"
"SW","IWO","HIT20NG","0.484928571428571","0.242464285714286","2","2022"
"SW","IWO","HIT20NG","0.474064516129032","0.237032258064516","3","2022"
"SW","IWO","HIT20NG","0.453133333333333","0.226566666666667","4","2022"
"SW","IWO","HIT20NG","0.504322580645161","0.252161290322581","5","2022"
"SW","IWO","HIT20NG","0.548333333333333","0.274166666666667","6","2022"
"SW","IWO","HIT20NG","0.581096774193548","0.290548387096774","7","2022"
"SW","IWO","HIT20NG","0.508740740740741","0.25437037037037","8","2022"
"SW","IWO","HIT20NG","0.366533333333333","0.183266666666667","9","2022"
"SW","IWO","HIT20NG","0.379225806451613","0.189612903225806","10","2022"
"SW","IWO","HIT20NG","0.449066666666667","0.224533333333333","11","2022"
"SW","IWO","HIT20NG","0.491142857142857","0.245571428571429","12","2022"
"SW","IWO","PMF20HLK","40.488","20.244","1","2022"
"SW","IWO","PMF20HLK","43.5836428571429","21.7918214285714","2","2022"
"SW","IWO","PMF20HLK","40.9416774193548","20.4708387096774","3","2022"
"SW","IWO","PMF20HLK","40.4413333333333","20.2206666666667","4","2022"
"SW","IWO","PMF20HLK","39.8065806451613","19.9032903225806","5","2022"
"SW","IWO","PMF20HLK","34.0308666666667","17.0154333333333","6","2022"
"SW","IWO","PMF20HLK","38.9734838709677","19.4867419354839","7","2022"
"SW","IWO","PMF20HLK","39.9884516129032","19.9942258064516","8","2022"
"SW","IWO","PMF20HLK","39.6282666666667","19.8141333333333","9","2022"
"SW","IWO","PMF20HLK","37.4665806451613","18.7332903225806","10","2022"
"SW","IWO","PMF20HLK","35.5479333333333","17.7739666666667","11","2022"
"SW","IWO","PMF20HLK","43.8119047619048","21.9059523809524","12","2022"
"SW","IWO","PMM20HLK","32.5312","16.2656","1","2022"
"SW","IWO","PMM20HLK","31.8971428571429","15.9485714285714","2","2022"
"SW","IWO","PMM20HLK","31.4854193548387","15.7427096774194","3","2022"
"SW","IWO","PMM20HLK","36.1871","18.09355","4","2022"
"SW","IWO","PMM20HLK","37.807","18.9035","5","2022"
"SW","IWO","PMM20HLK","33.7621666666667","16.8810833333333","6","2022"
"SW","IWO","PMM20HLK","35.4436774193548","17.7218387096774","7","2022"
"SW","IWO","PMM20HLK","37.582064516129","18.7910322580645","8","2022"
"SW","IWO","PMM20HLK","36.5905333333333","18.2952666666667","9","2022"
"SW","IWO","PMM20HLK","34.626064516129","17.3130322580645","10","2022"
"SW","IWO","PMM20HLK","36.789","18.3945","11","2022"
"SW","IWO","PMM20HLK","46.5905714285714","23.2952857142857","12","2022"
"SW","IWO","RKF20HLK","128.719","64.3595","1","2022"
"SW","IWO","RKF20HLK","129.121142857143","64.5605714285714","2","2022"
"SW","IWO","RKF20HLK","125.967548387097","62.9837741935484","3","2022"
"SW","IWO","RKF20HLK","149.614066666667","74.8070333333333","4","2022"
"SW","IWO","RKF20HLK","155.305419354839","77.6527096774194","5","2022"
"SW","IWO","RKF20HLK","150.3958","75.1979","6","2022"
"SW","IWO","RKF20HLK","166.435032258065","83.2175161290323","7","2022"
"SW","IWO","RKF20HLK","176.737483870968","88.3687419354839","8","2022"
"SW","IWO","RKF20HLK","175.615733333333","87.8078666666667","9","2022"
"SW","IWO","RKF20HLK","170.637032258064","85.3185161290322","10","2022"
"SW","IWO","RKF20HLK","153.164933333333","76.5824666666667","11","2022"
"SW","IWO","RKF20HLK","144.806476190476","72.4032380952381","12","2022"
"SW","IWO","RSF20HLK","5.7258","2.8629","1","2022"
"SW","IWO","RSF20HLK","6.95878571428571","3.47939285714286","2","2022"
"SW","IWO","RSF20HLK","7.62387096774194","3.81193548387097","3","2022"
"SW","IWO","RSF20HLK","7.0556","3.5278","4","2022"
"SW","IWO","RSF20HLK","4.85341935483871","2.42670967741935","5","2022"
"SW","IWO","RSF20HLK","3.23406666666667","1.61703333333333","6","2022"
"SW","IWO","RSF20HLK","4.13148387096774","2.06574193548387","7","2022"
"SW","IWO","RSF20HLK","3.74251612903226","1.87125806451613","8","2022"
"SW","IWO","RSF20HLK","3.50886666666667","1.75443333333333","9","2022"
"SW","IWO","RSF20HLK","4.60541935483871","2.30270967741935","10","2022"
"SW","IWO","RSF20HLK","5.91066666666667","2.95533333333333","11","2022"
"SW","IWO","RSF20HLK","6.53057142857143","3.26528571428571","12","2022"
"SW","LOKOJA","10040447","173.9142","86.9571","1","2022"
"SW","LOKOJA","10040447","146.112214285714","73.0561071428571","2","2022"
"SW","LOKOJA","10040447","135.256064516129","67.6280322580645","3","2022"
"SW","LOKOJA","10040447","149.042733333333","74.5213666666667","4","2022"
"SW","LOKOJA","10040447","104.093741935484","52.0468709677419","5","2022"
"SW","LOKOJA","10040447","58.2738666666667","29.1369333333333","6","2022"
"SW","LOKOJA","10040447","75.655935483871","37.8279677419355","7","2022"
"SW","LOKOJA","10040447","111.388774193548","55.6943870967742","8","2022"
"SW","LOKOJA","10040447","195.260533333333","97.6302666666667","9","2022"
"SW","LOKOJA","10040447","293.461161290323","146.730580645161","10","2022"
"SW","LOKOJA","10040447","183.0138","91.5069","11","2022"
"SW","LOKOJA","10040447","51.869619047619","25.9348095238095","12","2022"
"SW","LOKOJA","10056877","0","0","1","2022"
"SW","LOKOJA","10056877","0","0","2","2022"
"SW","LOKOJA","10056877","0","0","3","2022"
"SW","LOKOJA","10056877","0","0","4","2022"
"SW","LOKOJA","10056877","0","0","5","2022"
"SW","LOKOJA","10056877","0","0","6","2022"
"SW","LOKOJA","10056877","0","0","7","2022"
"SW","LOKOJA","10056877","0","0","8","2022"
"SW","LOKOJA","10056877","0","0","9","2022"
"SW","LOKOJA","10056877","0","0","10","2022"
"SW","LOKOJA","10056877","0","0","11","2022"
"SW","LOKOJA","10056877","0","0","12","2022"
"SW","LOKOJA","10063228","0","0","1","2022"
"SW","LOKOJA","10063228","0","0","2","2022"
"SW","LOKOJA","10063228","0","0","3","2022"
"SW","LOKOJA","10063228","0","0","4","2022"
"SW","LOKOJA","10063228","0","0","5","2022"
"SW","LOKOJA","10063228","0","0","6","2022"
"SW","LOKOJA","10063228","0","0","7","2022"
"SW","LOKOJA","10063228","0","0","8","2022"
"SW","LOKOJA","10063228","0","0","9","2022"
"SW","LOKOJA","10063228","0","0","10","2022"
"SW","LOKOJA","10063228","0","0","11","2022"
"SW","LOKOJA","10063228","0","0","12","2022"
"SW","LOKOJA","10080907","3.4","1.7","1","2022"
"SW","LOKOJA","10080907","2.28342857142857","1.14171428571429","2","2022"
"SW","LOKOJA","10080907","4.52374193548387","2.26187096774194","3","2022"
"SW","LOKOJA","10080907","3.83793333333333","1.91896666666667","4","2022"
"SW","LOKOJA","10080907","4.74845161290323","2.37422580645161","5","2022"
"SW","LOKOJA","10080907","4.69253333333333","2.34626666666667","6","2022"
"SW","LOKOJA","10080907","1.612","0.806","7","2022"
"SW","LOKOJA","10080907","3.17290322580645","1.58645161290323","8","2022"
"SW","LOKOJA","10080907","3.43933333333333","1.71966666666667","9","2022"
"SW","LOKOJA","10080907","3.19129032258065","1.59564516129032","10","2022"
"SW","LOKOJA","10080907","3.15033333333333","1.57516666666667","11","2022"
"SW","LOKOJA","10080907","2.64095238095238","1.32047619047619","12","2022"
"SW","LOKOJA","10081184","0","0","1","2022"
"SW","LOKOJA","10081184","0","0","2","2022"
"SW","LOKOJA","10081184","0","0","3","2022"
"SW","LOKOJA","10081184","0","0","4","2022"
"SW","LOKOJA","10081184","0","0","5","2022"
"SW","LOKOJA","10081184","0","0","6","2022"
"SW","LOKOJA","10081184","0","0","7","2022"
"SW","LOKOJA","10081184","0","0","8","2022"
"SW","LOKOJA","10081184","0","0","9","2022"
"SW","LOKOJA","10081184","0","0","10","2022"
"SW","LOKOJA","10081184","0","0","11","2022"
"SW","LOKOJA","10081184","0","0","12","2022"
"SW","LOKOJA","10098890","0","0","1","2022"
"SW","LOKOJA","10098890","0","0","2","2022"
"SW","LOKOJA","10098890","0","0","3","2022"
"SW","LOKOJA","10098890","0","0","4","2022"
"SW","LOKOJA","10098890","0","0","5","2022"
"SW","LOKOJA","10098890","0","0","6","2022"
"SW","LOKOJA","10098890","0","0","7","2022"
"SW","LOKOJA","10098890","0","0","8","2022"
"SW","LOKOJA","10098890","0","0","9","2022"
"SW","LOKOJA","10098890","0","0","10","2022"
"SW","LOKOJA","10098890","0","0","11","2022"
"SW","LOKOJA","10098890","0","0","12","2022"
"SW","LOKOJA","108880","30.0252","15.0126","1","2022"
"SW","LOKOJA","108880","27.7922142857143","13.8961071428571","2","2022"
"SW","LOKOJA","108880","28.6135483870968","14.3067741935484","3","2022"
"SW","LOKOJA","108880","38.6741333333333","19.3370666666667","4","2022"
"SW","LOKOJA","108880","29.6038064516129","14.8019032258064","5","2022"
"SW","LOKOJA","108880","25.1798666666667","12.5899333333333","6","2022"
"SW","LOKOJA","108880","19.5829032258065","9.79145161290323","7","2022"
"SW","LOKOJA","108880","11.7587096774194","5.87935483870968","8","2022"
"SW","LOKOJA","108880","20.6306","10.3153","9","2022"
"SW","LOKOJA","108880","14.4271612903226","7.21358064516129","10","2022"
"SW","LOKOJA","108880","10.1808666666667","5.09043333333333","11","2022"
"SW","LOKOJA","108880","17.6744761904762","8.8372380952381","12","2022"
"SW","LOKOJA","10980611","0.4674","0.2337","1","2022"
"SW","LOKOJA","10980611","0.735071428571429","0.367535714285714","2","2022"
"SW","LOKOJA","10980611","2.38154838709677","1.19077419354839","3","2022"
"SW","LOKOJA","10980611","3.09073333333333","1.54536666666667","4","2022"
"SW","LOKOJA","10980611","3.26283870967742","1.63141935483871","5","2022"
"SW","LOKOJA","10980611","3.15286666666667","1.57643333333333","6","2022"
"SW","LOKOJA","10980611","1.10406451612903","0.552032258064516","7","2022"
"SW","LOKOJA","10980611","0.0123703703703704","0.00618518518518518","8","2022"
"SW","LOKOJA","10980611","0","0","9","2022"
"SW","LOKOJA","10980611","0","0","10","2022"
"SW","LOKOJA","10980611","0","0","11","2022"
"SW","LOKOJA","10980611","0","0","12","2022"
"SW","LOKOJA","10983534","19.623","9.8115","1","2022"
"SW","LOKOJA","10983534","30.6719285714286","15.3359642857143","2","2022"
"SW","LOKOJA","10983534","32.7489032258065","16.3744516129032","3","2022"
"SW","LOKOJA","10983534","21.5313333333333","10.7656666666667","4","2022"
"SW","LOKOJA","10983534","30.1141935483871","15.0570967741935","5","2022"
"SW","LOKOJA","10983534","27.4437333333333","13.7218666666667","6","2022"
"SW","LOKOJA","10983534","13.3184516129032","6.65922580645161","7","2022"
"SW","LOKOJA","10983534","15.1681935483871","7.58409677419355","8","2022"
"SW","LOKOJA","10983534","17.5898666666667","8.79493333333333","9","2022"
"SW","LOKOJA","10983534","16.3541935483871","8.17709677419355","10","2022"
"SW","LOKOJA","10983534","18.0784666666667","9.03923333333333","11","2022"
"SW","LOKOJA","10983534","18.2825714285714","9.14128571428571","12","2022"
"SW","LOKOJA","BHF20HLK","133.1302","66.5651","1","2022"
"SW","LOKOJA","BHF20HLK","145.053571428571","72.5267857142857","2","2022"
"SW","LOKOJA","BHF20HLK","135.119225806452","67.5596129032258","3","2022"
"SW","LOKOJA","BHF20HLK","104.176666666667","52.0883333333333","4","2022"
"SW","LOKOJA","BHF20HLK","107.709290322581","53.8546451612903","5","2022"
"SW","LOKOJA","BHF20HLK","110.911866666667","55.4559333333333","6","2022"
"SW","LOKOJA","BHF20HLK","111.736451612903","55.8682258064516","7","2022"
"SW","LOKOJA","BHF20HLK","142.65864516129","71.3293225806452","8","2022"
"SW","LOKOJA","BHF20HLK","115.5842","57.7921","9","2022"
"SW","LOKOJA","BHF20HLK","52.9243225806452","26.4621612903226","10","2022"
"SW","LOKOJA","BHF20HLK","70.2714666666667","35.1357333333333","11","2022"
"SW","LOKOJA","BHF20HLK","90.6149523809524","45.3074761904762","12","2022"
"SW","LOKOJA","D108881","1","0.5","1","2022"
"SW","LOKOJA","D108881","0.626428571428571","0.313214285714286","2","2022"
"SW","LOKOJA","D108881","0.0109677419354839","0.00548387096774194","3","2022"
"SW","LOKOJA","D108881","0","0","4","2022"
"SW","LOKOJA","D108881","0.0129032258064516","0.00645161290322581","5","2022"
"SW","LOKOJA","D108881","0.212666666666667","0.106333333333333","6","2022"
"SW","LOKOJA","D108881","0.555483870967742","0.277741935483871","7","2022"
"SW","LOKOJA","D108881","0.945483870967742","0.472741935483871","8","2022"
"SW","LOKOJA","D108881","1.0864","0.5432","9","2022"
"SW","LOKOJA","D108881","0.951032258064516","0.475516129032258","10","2022"
"SW","LOKOJA","D108881","0.9778","0.4889","11","2022"
"SW","LOKOJA","D108881","1.07333333333333","0.536666666666667","12","2022"
"SW","LOKOJA","HIT20NG","5.004","2.502","1","2022"
"SW","LOKOJA","HIT20NG","5.47721428571429","2.73860714285714","2","2022"
"SW","LOKOJA","HIT20NG","4.92032258064516","2.46016129032258","3","2022"
"SW","LOKOJA","HIT20NG","4.00973333333333","2.00486666666667","4","2022"
"SW","LOKOJA","HIT20NG","3.71296774193548","1.85648387096774","5","2022"
"SW","LOKOJA","HIT20NG","2.8402","1.4201","6","2022"
"SW","LOKOJA","HIT20NG","2.11341935483871","1.05670967741935","7","2022"
"SW","LOKOJA","HIT20NG","4.09735483870968","2.04867741935484","8","2022"
"SW","LOKOJA","HIT20NG","4.38726666666667","2.19363333333333","9","2022"
"SW","LOKOJA","HIT20NG","3.33935483870968","1.66967741935484","10","2022"
"SW","LOKOJA","HIT20NG","2.98753333333333","1.49376666666667","11","2022"
"SW","LOKOJA","HIT20NG","2.59190476190476","1.29595238095238","12","2022"
"SW","LOKOJA","PMF20HLK","115.7754","57.8877","1","2022"
"SW","LOKOJA","PMF20HLK","128.087642857143","64.0438214285714","2","2022"
"SW","LOKOJA","PMF20HLK","163.796322580645","81.8981612903226","3","2022"
"SW","LOKOJA","PMF20HLK","200.950133333333","100.475066666667","4","2022"
"SW","LOKOJA","PMF20HLK","218.898903225806","109.449451612903","5","2022"
"SW","LOKOJA","PMF20HLK","263.276333333333","131.638166666667","6","2022"
"SW","LOKOJA","PMF20HLK","248.487870967742","124.243935483871","7","2022"
"SW","LOKOJA","PMF20HLK","188.134709677419","94.0673548387097","8","2022"
"SW","LOKOJA","PMF20HLK","187.2674","93.6337","9","2022"
"SW","LOKOJA","PMF20HLK","217.300258064516","108.650129032258","10","2022"
"SW","LOKOJA","PMF20HLK","237.9282","118.9641","11","2022"
"SW","LOKOJA","PMF20HLK","263.878952380952","131.939476190476","12","2022"
"SW","LOKOJA","PMM20HLK","48.7486","24.3743","1","2022"
"SW","LOKOJA","PMM20HLK","54.1703571428571","27.0851785714286","2","2022"
"SW","LOKOJA","PMM20HLK","48.6692903225806","24.3346451612903","3","2022"
"SW","LOKOJA","PMM20HLK","49.2968666666667","24.6484333333333","4","2022"
"SW","LOKOJA","PMM20HLK","62.016064516129","31.0080322580645","5","2022"
"SW","LOKOJA","PMM20HLK","55.5904666666667","27.7952333333333","6","2022"
"SW","LOKOJA","PMM20HLK","35.4354838709677","17.7177419354839","7","2022"
"SW","LOKOJA","PMM20HLK","47.9156774193548","23.9578387096774","8","2022"
"SW","LOKOJA","PMM20HLK","49.047","24.5235","9","2022"
"SW","LOKOJA","PMM20HLK","39.9642580645161","19.9821290322581","10","2022"
"SW","LOKOJA","PMM20HLK","37.8491333333333","18.9245666666667","11","2022"
"SW","LOKOJA","PMM20HLK","33.3695238095238","16.6847619047619","12","2022"
"SW","LOKOJA","RKF20HLK","327.9948","163.9974","1","2022"
"SW","LOKOJA","RKF20HLK","277.0955","138.54775","2","2022"
"SW","LOKOJA","RKF20HLK","201.752516129032","100.876258064516","3","2022"
"SW","LOKOJA","RKF20HLK","230.7392","115.3696","4","2022"
"SW","LOKOJA","RKF20HLK","251.489096774194","125.744548387097","5","2022"
"SW","LOKOJA","RKF20HLK","267.241733333333","133.620866666667","6","2022"
"SW","LOKOJA","RKF20HLK","273.403161290323","136.701580645161","7","2022"
"SW","LOKOJA","RKF20HLK","254.34135483871","127.170677419355","8","2022"
"SW","LOKOJA","RKF20HLK","222.1884","111.0942","9","2022"
"SW","LOKOJA","RKF20HLK","255.438387096774","127.719193548387","10","2022"
"SW","LOKOJA","RKF20HLK","244.327133333333","122.163566666667","11","2022"
"SW","LOKOJA","RKF20HLK","238.352857142857","119.176428571429","12","2022"
"SW","LOKOJA","RSF20HLK","40.0478","20.0239","1","2022"
"SW","LOKOJA","RSF20HLK","57.0314285714286","28.5157142857143","2","2022"
